"id","code","local_code","name","continent","iso_country","wikipedia_link","keywords"
303560,"DE-SN","SN","Saxony","EU","DE","https://en.wikipedia.org/wiki/Saxony","Sachsen"
303561,"DE-ST","ST","Saxony-Anhalt","EU","DE","https://en.wikipedia.org/wiki/Saxony-Anhalt","Sachsen-Anhalt"
303562,"DE-TH","TH","Thuringia","EU","DE","https://en.wikipedia.org/wiki/Thuringia","Thueringen, Freistaat Thüringen"
303563,"DE-U-A","U-A","(unassigned)","EU","DE",,
306331,"DJ-AR","AR","Arta Region","AF","DJ","https://en.wikipedia.org/wiki/Arta_Region",
303564,"DJ-AS","AS","Ali Sabiah Region","AF","DJ","https://en.wikipedia.org/wiki/Ali_Sabieh_Region",
303565,"DJ-DI","DI","Dikhil Region","AF","DJ","https://en.wikipedia.org/wiki/Dikhil_Region",
303566,"DJ-DJ","DJ","Djibouti Region","AF","DJ","https://en.wikipedia.org/wiki/Djibouti_Region",
303567,"DJ-OB","OB","Obock Region","AF","DJ","https://en.wikipedia.org/wiki/Obock_Region",
303568,"DJ-TA","TA","Tadjoura Region","AF","DJ","https://en.wikipedia.org/wiki/Tadjoura_Region",
303569,"DJ-U-A","U-A","(unassigned)","AF","DJ",,
306329,"DK-81",81,"North Jutland","EU","DK","https://en.wikipedia.org/wiki/North_Jutland","Nordjylland"
306328,"DK-82",82,"Central Jutland","EU","DK","https://en.wikipedia.org/wiki/Central_Jutland","Midtjylland"
306327,"DK-83",83,"South Denmark","EU","DK","https://en.wikipedia.org/wiki/South_Denmark","Syddanmark"
306326,"DK-84",84,"Capital Region","EU","DK","https://en.wikipedia.org/wiki/Capital_Region","Hovedstaden"
306325,"DK-85",85,"Zealand","EU","DK","https://en.wikipedia.org/wiki/Zealand","Sjælland"
303570,"DK-U-A","U-A","(unassigned)","EU","DK",,
349860,"DK-XX","XX","*Offshore Oil Platforms","EU","DK",,
306401,"DM-02",02,"Saint Andrew Parish","NA","DM","https://en.wikipedia.org/wiki/Saint_Andrew_Parish,_Dominica",
306400,"DM-03",03,"Saint David Parish","NA","DM","https://en.wikipedia.org/wiki/Saint_David_Parish,_Dominica",
306399,"DM-04",04,"Saint George Parish","NA","DM","https://en.wikipedia.org/wiki/Saint_George_Parish,_Dominica",
306398,"DM-05",05,"Saint John Parish","NA","DM","https://en.wikipedia.org/wiki/Saint_John_Parish,_Dominica",
306397,"DM-06",06,"Saint Joseph Parish","NA","DM","https://en.wikipedia.org/wiki/Saint_Joseph_Parish,_Dominica",
306396,"DM-07",07,"Saint Luke Parish","NA","DM","https://en.wikipedia.org/wiki/Saint_Luke_Parish,_Dominica",
306395,"DM-08",08,"Saint Mark Parish","NA","DM","https://en.wikipedia.org/wiki/Saint_Mark_Parish,_Dominica",
306394,"DM-09",09,"Saint Patrick Parish","NA","DM","https://en.wikipedia.org/wiki/Saint_Patrick_Parish,_Dominica",
306393,"DM-10",10,"Saint Paul Parish","NA","DM","https://en.wikipedia.org/wiki/Saint_Paul_Parish,_Dominica",
306392,"DM-11",11,"Saint Peter Parish","NA","DM","https://en.wikipedia.org/wiki/Saint_Peter_Parish,_Dominica",
303571,"DM-U-A","U-A","(unassigned)","NA","DM",,
303572,"DO-01",01,"Distrito Nacional","NA","DO","https://en.wikipedia.org/wiki/Distrito_Nacional","Santo Domingo"
303573,"DO-02",02,"Azua Province","NA","DO","https://en.wikipedia.org/wiki/Azua_Province",
303574,"DO-03",03,"Baoruco Province","NA","DO","https://en.wikipedia.org/wiki/Baoruco_Province","Bahoruco"
303575,"DO-04",04,"Barahona Province","NA","DO","https://en.wikipedia.org/wiki/Barahona_Province",
303576,"DO-05",05,"Dajabón Province","NA","DO","https://en.wikipedia.org/wiki/Dajab%C3%B3n",
303577,"DO-06",06,"Duarte Province","NA","DO","https://en.wikipedia.org/wiki/Duarte_Province",
303578,"DO-07",07,"Elías Piña Province","NA","DO","https://en.wikipedia.org/wiki/El%C3%ADas_Pi%C3%B1a_Province","La Estrelleta"
303579,"DO-08",08,"El Seybo Province","NA","DO","https://en.wikipedia.org/wiki/El_Seibo_Province",
303580,"DO-09",09,"Espaillat Province","NA","DO","https://en.wikipedia.org/wiki/Espaillat_Province",
303581,"DO-10",10,"Independencia Province","NA","DO","https://en.wikipedia.org/wiki/Independencia_Province",
303582,"DO-11",11,"La Altagracia Province","NA","DO","https://en.wikipedia.org/wiki/La_Altagracia_Province",
303583,"DO-12",12,"La Romana Province","NA","DO","https://en.wikipedia.org/wiki/La_Romana_Province",
303584,"DO-13",13,"La Vega Province","NA","DO","https://en.wikipedia.org/wiki/La_Vega_Province",
303585,"DO-14",14,"María Trinidad Sánchez Province","NA","DO","https://en.wikipedia.org/wiki/Mar%C3%ADa_Trinidad_S%C3%A1nchez_Province",
303586,"DO-15",15,"Monte Cristi Province","NA","DO","https://en.wikipedia.org/wiki/Monte_Cristi_Province",
303587,"DO-16",16,"Pedernales Province","NA","DO","https://en.wikipedia.org/wiki/Pedernales_Province",
303588,"DO-17",17,"Peravia Province","NA","DO","https://en.wikipedia.org/wiki/Peravia_Province",
303589,"DO-18",18,"Puerto Plata Province","NA","DO","https://en.wikipedia.org/wiki/Puerto_Plata_Province",
303590,"DO-19",19,"Hermanas Mirabal Province","NA","DO","https://en.wikipedia.org/wiki/Hermanas_Mirabal_Province","Salcedo"
303591,"DO-20",20,"Samaná Province","NA","DO","https://en.wikipedia.org/wiki/Saman%C3%A1_Province",
303592,"DO-21",21,"San Cristóbal Province","NA","DO","https://en.wikipedia.org/wiki/San_Crist%C3%B3bal_Province",
303593,"DO-22",22,"San Juan Province","NA","DO","https://en.wikipedia.org/wiki/San_Juan_Province_(Dominican_Republic)",
303594,"DO-23",23,"San Pedro de Macorís Province","NA","DO","https://en.wikipedia.org/wiki/San_Pedro_de_Macor%C3%ADs_Province",
303595,"DO-24",24,"Sánchez Ramírez Province","NA","DO","https://en.wikipedia.org/wiki/S%C3%A1nchez_Ram%C3%ADrez_Province",
303596,"DO-25",25,"Santiago de los Caballeros Province","NA","DO","https://en.wikipedia.org/wiki/Santiago_de_los_Caballeros_Province",
303597,"DO-26",26,"Santiago Rodríguez Province","NA","DO","https://en.wikipedia.org/wiki/Santiago_Rodr%C3%ADguez_Province",
303598,"DO-27",27,"Valverde Province","NA","DO","https://en.wikipedia.org/wiki/Valverde_Province",
303599,"DO-28",28,"Monseñor Nouel Province","NA","DO","https://en.wikipedia.org/wiki/Monse%C3%B1or_Nouel_Province",
303600,"DO-29",29,"Monte Plata Province","NA","DO","https://en.wikipedia.org/wiki/Monte_Plata_Province",
303601,"DO-30",30,"Hato Mayor Province","NA","DO","https://en.wikipedia.org/wiki/Hato_Mayor_Province",
303602,"DO-U-A","U-A","(unassigned)","NA","DO",,
303603,"DZ-01",01,"Adrar Province","AF","DZ","https://en.wikipedia.org/wiki/Adrar_Province",
303604,"DZ-02",02,"Chlef Province","AF","DZ","https://en.wikipedia.org/wiki/Chlef_Province",
303605,"DZ-03",03,"Laghouat Province","AF","DZ","https://en.wikipedia.org/wiki/Laghouat_Province",
303606,"DZ-04",04,"Oum el Bouaghi Province","AF","DZ","https://en.wikipedia.org/wiki/Oum_el_Bouaghi_Province",
303607,"DZ-05",05,"Batna Province","AF","DZ","https://en.wikipedia.org/wiki/Batna_Province",
303608,"DZ-06",06,"Béjaïa Province","AF","DZ","https://en.wikipedia.org/wiki/B%C3%A9ja%C3%AFa_Province",
303609,"DZ-07",07,"Biskra Province","AF","DZ","https://en.wikipedia.org/wiki/Biskra_Province",
303610,"DZ-08",08,"Béchar Province","AF","DZ","https://en.wikipedia.org/wiki/B%C3%A9char_Province",
303611,"DZ-09",09,"Blida Province","AF","DZ","https://en.wikipedia.org/wiki/Blida_Province",
303612,"DZ-10",10,"Bouira Province","AF","DZ","https://en.wikipedia.org/wiki/Bouira_Province",
303613,"DZ-11",11,"Tamanghasset Province","AF","DZ","https://en.wikipedia.org/wiki/Tamanghasset_Province",
303614,"DZ-12",12,"Tébessa Province","AF","DZ","https://en.wikipedia.org/wiki/T%C3%A9bessa_Province",
303615,"DZ-13",13,"Tlemcen Province","AF","DZ","https://en.wikipedia.org/wiki/Tlemcen_Province",
303616,"DZ-14",14,"Tiaret Province","AF","DZ","https://en.wikipedia.org/wiki/Tiaret_Province",
303617,"DZ-15",15,"Tizi Ouzou Province","AF","DZ","https://en.wikipedia.org/wiki/Tizi_Ouzou_Province",
303618,"DZ-16",16,"Algiers Province","AF","DZ","https://en.wikipedia.org/wiki/Algiers_Province",
303619,"DZ-17",17,"Djelfa Province","AF","DZ","https://en.wikipedia.org/wiki/Djelfa_Province",
303620,"DZ-18",18,"Jijel Province","AF","DZ","https://en.wikipedia.org/wiki/Jijel_Province",
303621,"DZ-19",19,"Sétif Province","AF","DZ","https://en.wikipedia.org/wiki/S%C3%A9tif_Province",
303622,"DZ-20",20,"Saïda Province","AF","DZ","https://en.wikipedia.org/wiki/Sa%C3%AFda_Province",
303623,"DZ-21",21,"Skikda Province","AF","DZ","https://en.wikipedia.org/wiki/Skikda_Province",
303624,"DZ-22",22,"Sidi Bel Abbes Province","AF","DZ","https://en.wikipedia.org/wiki/Sidi_Bel_Abbes_Province",
303625,"DZ-23",23,"Annaba Province","AF","DZ","https://en.wikipedia.org/wiki/Annaba_Province",
303626,"DZ-24",24,"Guelma Province","AF","DZ","https://en.wikipedia.org/wiki/Guelma_Province",
303627,"DZ-25",25,"Constantine Province","AF","DZ","https://en.wikipedia.org/wiki/Constantine_Province",
303628,"DZ-26",26,"Médéa Province","AF","DZ","https://en.wikipedia.org/wiki/M%C3%A9d%C3%A9a_Province",
303629,"DZ-27",27,"Mostaganem Province","AF","DZ","https://en.wikipedia.org/wiki/Mostaganem_Province",
303630,"DZ-28",28,"M'Sila Province","AF","DZ","https://en.wikipedia.org/wiki/M'Sila_Province",
303631,"DZ-29",29,"Mascara Province","AF","DZ","https://en.wikipedia.org/wiki/Mascara_Province",
303632,"DZ-30",30,"Ouargla Province","AF","DZ","https://en.wikipedia.org/wiki/Ouargla_Province",
303633,"DZ-31",31,"Oran Province","AF","DZ","https://en.wikipedia.org/wiki/Oran_Province",
303634,"DZ-32",32,"El Bayadh Province","AF","DZ","https://en.wikipedia.org/wiki/El_Bayadh_Province",
303635,"DZ-33",33,"Illizi Province","AF","DZ","https://en.wikipedia.org/wiki/Illizi_Province",
303636,"DZ-34",34,"Bordj Bou Arréridj Province","AF","DZ","https://en.wikipedia.org/wiki/Bordj_Bou_Arr%C3%A9ridj_Province",
303637,"DZ-35",35,"Boumerdès Province","AF","DZ","https://en.wikipedia.org/wiki/Boumerd%C3%A8s_Province",
303638,"DZ-36",36,"El Tarf Province","AF","DZ","https://en.wikipedia.org/wiki/El_Tarf_Province",
303639,"DZ-37",37,"Tindouf Province","AF","DZ","https://en.wikipedia.org/wiki/Tindouf_Province",
303640,"DZ-38",38,"Tissemsilt Province","AF","DZ","https://en.wikipedia.org/wiki/Tissemsilt_Province",
303641,"DZ-39",39,"El Oued Province","AF","DZ","https://en.wikipedia.org/wiki/El_Oued_Province",
303642,"DZ-40",40,"Khenchela Province","AF","DZ","https://en.wikipedia.org/wiki/Khenchela_Province",
303643,"DZ-41",41,"Souk Ahras Province","AF","DZ","https://en.wikipedia.org/wiki/Souk_Ahras_Province",
303644,"DZ-42",42,"Tipaza Province","AF","DZ","https://en.wikipedia.org/wiki/Tipaza_Province",
303645,"DZ-43",43,"Mila Province","AF","DZ","https://en.wikipedia.org/wiki/Mila_Province",
303646,"DZ-44",44,"Aïn Defla Province","AF","DZ","https://en.wikipedia.org/wiki/A%C3%AFn_Defla_Province",
303647,"DZ-45",45,"Naama Province","AF","DZ","https://en.wikipedia.org/wiki/Naama_Province",
303648,"DZ-46",46,"Aïn Témouchent Province","AF","DZ","https://en.wikipedia.org/wiki/A%C3%AFn_T%C3%A9mouchent_Province",
303649,"DZ-47",47,"Ghardaïa Province","AF","DZ","https://en.wikipedia.org/wiki/Gharda%C3%AFa_Province",
303650,"DZ-48",48,"Relizane Province","AF","DZ","https://en.wikipedia.org/wiki/Relizane_Province",
303651,"DZ-U-A","U-A","(unassigned)","AF","DZ",,
303652,"EC-A","A","Azuay Province","SA","EC","https://en.wikipedia.org/wiki/Azuay_Province",
303653,"EC-B","B","Bolivar Province","SA","EC","https://en.wikipedia.org/wiki/Bolivar_Province",
303654,"EC-C","C","Carchi Province","SA","EC","https://en.wikipedia.org/wiki/Carchi_Province",
303655,"EC-D","D","Orellana Province","SA","EC","https://en.wikipedia.org/wiki/Orellana_Province",
303656,"EC-E","E","Esmeraldas Province","SA","EC","https://en.wikipedia.org/wiki/Esmeraldas_Province",
303657,"EC-F","F","Canar Province","SA","EC","https://en.wikipedia.org/wiki/Canar_Province",
303658,"EC-G","G","Guayas Province","SA","EC","https://en.wikipedia.org/wiki/Guayas_Province",
303659,"EC-H","H","Chimborazo Province","SA","EC","https://en.wikipedia.org/wiki/Chimborazo_Province",
303660,"EC-I","I","Imbabura Province","SA","EC","https://en.wikipedia.org/wiki/Imbabura_Province",
303661,"EC-L","L","Loja Province","SA","EC","https://en.wikipedia.org/wiki/Loja_Province",
303662,"EC-M","M","Manabi Province","SA","EC","https://en.wikipedia.org/wiki/Manabi_Province",
303663,"EC-N","N","Napo Province","SA","EC","https://en.wikipedia.org/wiki/Napo_Province",
303664,"EC-O","O","El Oro Province","SA","EC","https://en.wikipedia.org/wiki/El_Oro_Province",
303665,"EC-P","P","Pichincha Province","SA","EC","https://en.wikipedia.org/wiki/Pichincha_Province",
303666,"EC-R","R","Los Rios Province","SA","EC","https://en.wikipedia.org/wiki/Los_Rios_Province",
303667,"EC-S","S","Morona-Santiago Province","SA","EC","https://en.wikipedia.org/wiki/Morona-Santiago_Province",
303668,"EC-T","T","Tungurahua Province","SA","EC","https://en.wikipedia.org/wiki/Tungurahua_Province",
303669,"EC-U","U","Sucumbios Province","SA","EC","https://en.wikipedia.org/wiki/Sucumbios_Province",
303670,"EC-U-A","U-A","(unassigned)","SA","EC",,
303671,"EC-W","W","Galapagos Province","SA","EC","https://en.wikipedia.org/wiki/Galapagos_Province",
303672,"EC-X","X","Cotopaxi Province","SA","EC","https://en.wikipedia.org/wiki/Cotopaxi_Province",
303673,"EC-Y","Y","Pastaza Province","SA","EC","https://en.wikipedia.org/wiki/Pastaza_Province",
303674,"EC-Z","Z","Zamora-Chinchipe Province","SA","EC","https://en.wikipedia.org/wiki/Zamora-Chinchipe_Province",
303675,"EE-37",37,"Harju County","EU","EE","https://en.wikipedia.org/wiki/Harju_County",
303676,"EE-39",39,"Hiiu County","EU","EE","https://en.wikipedia.org/wiki/Hiiu_County",
303677,"EE-44",44,"Ida-Viru County","EU","EE","https://en.wikipedia.org/wiki/Ida-Viru_County",
303678,"EE-49",49,"Jõgeva County","EU","EE","https://en.wikipedia.org/wiki/Jõgeva_County",
303679,"EE-51",51,"Järva County","EU","EE","https://en.wikipedia.org/wiki/J%C3%A4rva_County",
303680,"EE-57",57,"Lääne County","EU","EE","https://en.wikipedia.org/wiki/L%C3%A4%C3%A4ne_County",
303681,"EE-59",59,"Lääne-Viru County","EU","EE","https://en.wikipedia.org/wiki/L%C3%A4%C3%A4ne-Viru_County",
303682,"EE-65",65,"Põlva County","EU","EE","https://en.wikipedia.org/wiki/P%C3%B5lva_County",
303683,"EE-67",67,"Pärnu County","EU","EE","https://en.wikipedia.org/wiki/P%C3%A4rnu_County",
303684,"EE-70",70,"Rapla County","EU","EE","https://en.wikipedia.org/wiki/Rapla_County",
303685,"EE-74",74,"Saare County","EU","EE","https://en.wikipedia.org/wiki/Saare_County",
303686,"EE-7B","7B","Tartu County","EU","EE","https://en.wikipedia.org/wiki/Tartu_County",
303687,"EE-82",82,"Valga County","EU","EE","https://en.wikipedia.org/wiki/Valga_County",
303688,"EE-84",84,"Viljandi County","EU","EE","https://en.wikipedia.org/wiki/Viljandi_County",
303689,"EE-86",86,"Võru County","EU","EE","https://en.wikipedia.org/wiki/V%C3%B5ru_County",
303690,"EE-U-A","U-A","(unassigned)","EU","EE",,
303691,"EG-ALX","ALX","Alexandria Governorate","AF","EG","https://en.wikipedia.org/wiki/Alexandria_Governorate",
303692,"EG-ASN","ASN","Aswan Governorate","AF","EG","https://en.wikipedia.org/wiki/Aswan_Governorate",
303693,"EG-AST","AST","Asyut Governorate","AF","EG","https://en.wikipedia.org/wiki/Asyut_Governorate",
303694,"EG-BA","BA","Red Sea Governorate","AF","EG","https://en.wikipedia.org/wiki/Red_Sea_Governorate",
303695,"EG-BH","BH","Beheira Governorate","AF","EG","https://en.wikipedia.org/wiki/Beheira_Governorate",
303696,"EG-BNS","BNS","Beni Suef Governorate","AF","EG","https://en.wikipedia.org/wiki/Beni_Suef_Governorate",
303697,"EG-C","C","Cairo Governorate","AF","EG","https://en.wikipedia.org/wiki/Cairo_Governorate",
303698,"EG-DK","DK","Dakahlia Governorate","AF","EG","https://en.wikipedia.org/wiki/Dakahlia_Governorate",
303699,"EG-DT","DT","Damietta Governorate","AF","EG","https://en.wikipedia.org/wiki/Damietta_Governorate",
303700,"EG-FYM","FYM","Faiyum Governorate","AF","EG","https://en.wikipedia.org/wiki/Faiyum_Governorate",
303701,"EG-GH","GH","Gharbia Governorate","AF","EG","https://en.wikipedia.org/wiki/Gharbia_Governorate",
303702,"EG-GZ","GZ","Giza Governorate","AF","EG","https://en.wikipedia.org/wiki/Giza_Governorate",
303703,"EG-IS","IS","Ismailia Governorate","AF","EG","https://en.wikipedia.org/wiki/Ismailia_Governorate",
303704,"EG-JS","JS","South Sinai Governorate","AF","EG","https://en.wikipedia.org/wiki/South_Sinai_Governorate",
303705,"EG-KB","KB","Qalyubia Governorate","AF","EG","https://en.wikipedia.org/wiki/Qalyubia_Governorate",
303706,"EG-KFS","KFS","Kafr el-Sheikh Governorate","AF","EG","https://en.wikipedia.org/wiki/Kafr_el-Sheikh_Governorate",
303707,"EG-KN","KN","Qena Governorate","AF","EG","https://en.wikipedia.org/wiki/Qena_Governorate",
303708,"EG-MN","MN","Minya Governorate","AF","EG","https://en.wikipedia.org/wiki/Minya_Governorate",
303709,"EG-MNF","MNF","Monufia Governorate","AF","EG","https://en.wikipedia.org/wiki/Monufia_Governorate",
303710,"EG-MT","MT","Matruh Governorate","AF","EG","https://en.wikipedia.org/wiki/Matruh_Governorate",
303711,"EG-PTS","PTS","Port Said Governorate","AF","EG","https://en.wikipedia.org/wiki/Port_Said_Governorate",
303712,"EG-SHG","SHG","Sohag Governorate","AF","EG","https://en.wikipedia.org/wiki/Sohag_Governorate",
303713,"EG-SHR","SHR","Sharqia Governorate","AF","EG","https://en.wikipedia.org/wiki/Sharqia_Governorate",
303714,"EG-SIN","SIN","North Sinai Governorate","AF","EG","https://en.wikipedia.org/wiki/North_Sinai_Governorate",
303715,"EG-SUZ","SUZ","Suez Governorate","AF","EG","https://en.wikipedia.org/wiki/Suez_Governorate",
303716,"EG-U-A","U-A","(unassigned)","AF","EG",,
303717,"EG-WAD","WAD","New Valley Governorate","AF","EG","https://en.wikipedia.org/wiki/New_Valley_Governorate",
303718,"EH-U-A","U-A","(unassigned)","AF","EH",,
303719,"ER-AN","AN","Anseba","AF","ER","https://en.wikipedia.org/wiki/Anseba",
303720,"ER-DK","DK","Debubawi Keyih Bahri","AF","ER","https://en.wikipedia.org/wiki/Debubawi_Keyih_Bahri",
303721,"ER-DU","DU","Debub","AF","ER","https://en.wikipedia.org/wiki/Debub",
303722,"ER-GB","GB","Gash-Barka","AF","ER","https://en.wikipedia.org/wiki/Gash-Barka",
303723,"ER-MA","MA","Maakel","AF","ER","https://en.wikipedia.org/wiki/Maakel",
303724,"ER-SK","SK","Semenawi Keyih Bahri","AF","ER","https://en.wikipedia.org/wiki/Semenawi_Keyih_Bahri",
303725,"ER-U-A","U-A","(unassigned)","AF","ER",,
303726,"ES-A","A","Alicante","EU","ES","https://en.wikipedia.org/wiki/Alicante",
303727,"ES-AB","AB","Albacete","EU","ES","https://en.wikipedia.org/wiki/Albacete",
303728,"ES-AL","AL","Almería","EU","ES","https://en.wikipedia.org/wiki/Almería",
303729,"ES-AN","AN","Andalucía","EU","ES","https://en.wikipedia.org/wiki/Andalucía",
303730,"ES-AR","AR","Aragón","EU","ES","https://en.wikipedia.org/wiki/Aragón",
303731,"ES-AV","AV","Ávila","EU","ES","https://en.wikipedia.org/wiki/Ávila",
303732,"ES-B","B","Barcelona","EU","ES","https://en.wikipedia.org/wiki/Barcelona",
303733,"ES-BA","BA","Badajoz","EU","ES","https://en.wikipedia.org/wiki/Badajoz",
303734,"ES-BI","BI","Vizcaya","EU","ES","https://en.wikipedia.org/wiki/Vizcaya",
303735,"ES-BU","BU","Burgos","EU","ES","https://en.wikipedia.org/wiki/Burgos",
303736,"ES-C","C","La Coruña","EU","ES","https://en.wikipedia.org/wiki/La_Coruña",
303737,"ES-CA","CA","Cádiz","EU","ES","https://en.wikipedia.org/wiki/Cádiz",
303738,"ES-CC","CC","Cáceres","EU","ES","https://en.wikipedia.org/wiki/Cáceres",
303739,"ES-CE","CE","Ceuta","EU","ES","https://en.wikipedia.org/wiki/Ceuta",
303740,"ES-CL","CL","Castilla y León","EU","ES","https://en.wikipedia.org/wiki/Castilla_y_León",
303741,"ES-CM","CM","Castilla-La Mancha","EU","ES","https://en.wikipedia.org/wiki/Castilla-La_Mancha",
303742,"ES-CN","CN","Canary Islands","EU","ES","https://en.wikipedia.org/wiki/Canary_Islands",
303743,"ES-CR","CR","Ciudad Real","EU","ES","https://en.wikipedia.org/wiki/Ciudad_Real",
303744,"ES-CS","CS","Castellón","EU","ES","https://en.wikipedia.org/wiki/Castellón",
